ID,Name,Type,Latitude,Longitude,Description,Details,Address,Geometry,Contact
cave_id_7660985384,Unnamed,cave entrance,45.7265427,10.8441803,,,,,
cave_id_7677686775,Grotta all'Adige,cave entrance,45.8378645,10.9986738,,,,,
cave_id_7881117381,Bus de la Giacia,cave entrance,46.4725098,11.7133135,,,,,
cave_id_8010399575,Sorgente Masere,cave entrance,46.0593893,10.9342943,,,,,
cave_id_8066052039,Coel,cave entrance,45.9658912,10.901735,,,,,
cave_id_8071977660,Unnamed,cave entrance,45.793237,11.0679464,,,,,
cave_id_8145311981,Abisso di Val del Parol,cave entrance,45.8210683,10.8995781,,,,,
cave_id_8164698080,Rifugio antiaereo,cave entrance,46.0666579,10.9593869,,,,,
cave_id_8516069987,Unnamed,cave entrance,46.0431681,11.4529489,,,,,
cave_id_8554017004,Unnamed,cave entrance,46.0710549,10.9917755,,,,,
cave_id_8567017244,Sanbastian,cave entrance,46.2366726,11.0725799,,,,,
cave_id_8567017254,Unnamed,cave entrance,46.2353368,11.0660782,,,,,
cave_id_8567017255,Unnamed,cave entrance,46.2352756,11.0660461,,,,,
cave_id_8583360081,Unnamed,cave entrance,46.0709336,10.9918242,,,,,
cave_id_8638083266,Busoni di Perobia,cave entrance,45.7552353,11.0687256,,,,,
cave_id_8810704412,Crepa alle Daine,cave entrance,45.8670917,10.8976249,,,,,
cave_id_8841258234,Galleria Lamarmora,cave entrance,45.896551,10.7197329,,,,,
cave_id_8863861556,Unnamed,cave entrance,46.1047587,11.0721058,,,,,
cave_id_8901959086,Unnamed,cave entrance,45.8714195,10.780816,,,,,
cave_id_8947028124,Unnamed,cave entrance,45.9623761,10.6441365,,,,,
cave_id_8952104327,Unnamed,cave entrance,46.3465445,10.6292318,,,,,
cave_id_8952106863,Unnamed,cave entrance,46.3507035,10.627935,,,,,
cave_id_9007788179,Unnamed,cave entrance,46.0526553,11.5477949,,,,,
cave_id_9028096356,Unnamed,cave entrance,45.8797341,10.8683037,,,,,
cave_id_9031474523,Unnamed,cave entrance,45.9327093,10.8978,,,,,
cave_id_9031474524,Unnamed,cave entrance,45.9327235,10.8978412,,,,,
cave_id_9031474525,Unnamed,cave entrance,45.932734,10.8978694,,,,,
cave_id_9031474526,Unnamed,cave entrance,45.9327438,10.8978939,,,,,
cave_id_9090357459,Cave Basse,cave entrance,45.9312976,10.9049864,,,,,
cave_id_9090357460,Cave Medie,cave entrance,45.9333925,10.9063865,,,,,
cave_id_9090357461,Cave Alte,cave entrance,45.9351503,10.9067375,,,,,
cave_id_9148553503,Unnamed,cave entrance,45.9343269,10.828089,,,,,
cave_id_9316508996,Unnamed,cave entrance,46.3465091,10.6421806,,,,,
cave_id_9569396011,Unnamed,cave entrance,45.7869525,10.9866758,,,,,
cave_id_9580151044,Stoi,cave entrance,46.0764656,11.0773076,,,,,
cave_id_9795102995,Unnamed,cave entrance,46.0968505,11.1442796,,,,,
cave_id_9881424933,Unnamed,cave entrance,46.1147313,11.5705828,,,,,
cave_id_9881453236,Unnamed,cave entrance,46.1144942,11.5710882,,,,,
cave_id_9881457498,Unnamed,cave entrance,46.1145532,11.5708076,,,,,
cave_id_9881457499,Unnamed,cave entrance,46.1147631,11.5705701,,,,,
cave_id_9881481572,Unnamed,cave entrance,46.1138998,11.5699568,,,,,
cave_id_9881482614,Unnamed,cave entrance,46.1141164,11.5701406,,,,,
cave_id_9881483474,Unnamed,cave entrance,46.1144738,11.5705101,,,,,
cave_id_9881484646,Unnamed,cave entrance,46.1145886,11.5706826,,,,,
cave_id_9881486490,Unnamed,cave entrance,46.1145391,11.5703957,,,,,
cave_id_9881487448,Unnamed,cave entrance,46.1139443,11.5699188,,,,,
cave_id_9882754837,Unnamed,cave entrance,46.1142728,11.5699401,,,,,
cave_id_9918665527,Grotta dell'eremita,cave entrance,46.0644376,10.9975825,,,,,
cave_id_9958994170,Grotta Cesare Battisti,cave entrance,46.1470523,11.0482688,,,,,
cave_id_9974436874,Grotta di Guisse,cave entrance,45.8742678,10.8869225,,,,,
cave_id_9974436875,La Camereta,cave entrance,45.8739466,10.886496,,,,,
cave_id_9974467254,Grotta Bianca Bini,cave entrance,45.8688154,10.8992722,,,,,
cave_id_9974467255,Grotta I° della Spurga,cave entrance,45.8672801,10.8990684,,,,,
cave_id_9974467263,Crepa del Lago,cave entrance,45.870724,10.9170433,,,,,
cave_id_9974467264,Bus de la Vecia del Grom,cave entrance,45.8771678,10.9276404,,,,,
cave_id_9974489953,Grotta del Colodri,cave entrance,45.9281306,10.8883731,,,,,
cave_id_9974489954,Grotta delle radici,cave entrance,45.9376157,10.9103993,,,,,
cave_id_9974489955,Caverna dei traditori,cave entrance,45.937608,10.9103368,,,,,
cave_id_9974489956,Grotta Pianaùra,cave entrance,45.9364642,10.9095972,,,,,
cave_id_9974500475,Buco del Trapano Selvaggio,cave entrance,45.9914496,10.8658802,,,,,
cave_id_9974500476,Grotta della Botte,cave entrance,45.9815317,10.8705948,,,,,
cave_id_9974500477,Crepa di Cengia Grande,cave entrance,45.9757616,10.8687113,,,,,
cave_id_9974500478,Grotta 6 di Val Lomasona,cave entrance,45.9851897,10.8544201,,,,,
cave_id_9974500479,Grotta 7 di Val Lomasona,cave entrance,45.9847883,10.854429,,,,,
cave_id_9974500480,Grotta 8 di Val Lomasona,cave entrance,45.9843409,10.8543186,,,,,
cave_id_9974531258,Arca glaciale di Treni,cave entrance,45.9426052,10.8517062,,,,,
cave_id_9974538126,Covelo sopra Le Giare,cave entrance,45.9400502,10.9120294,,,,,
cave_id_9974552138,Grotta IV alle Fontane,cave entrance,45.945379,10.8851854,,,,,
cave_id_9974552139,Grotta alle Fontane,cave entrance,45.9451291,10.8847723,,,,,
cave_id_9974552140,Grotta II alle Fontane,cave entrance,45.9452017,10.8849732,,,,,
cave_id_9974552141,Grotta III alle Fontane,cave entrance,45.9452893,10.8851152,,,,,
cave_id_9974552145,Coel de Mandrea,cave entrance,45.9477793,10.8817778,,,,,
cave_id_9974555949,Pozzo del Monte Misone,cave entrance,45.9655108,10.8305539,,,,,
cave_id_9974568670,Grotta di Tremalzo,cave entrance,45.8380805,10.6921929,,,,,
cave_id_9974573235,Caverna di Biacesa,cave entrance,45.8650333,10.8208106,,,,,
cave_id_9974576303,Bus de l' Avel,cave entrance,45.9142924,10.7129269,,,,,
cave_id_9974578883,Caverna Massangla,cave entrance,45.9097779,10.6757712,,,,,
cave_id_9974579165,Spluga de Romal,cave entrance,45.8766355,10.6755291,,,,,
cave_id_9974579166,Pozzo ai Calippi,cave entrance,45.900137,10.676661,,,,,
cave_id_9974579167,Caverna alle Caldere,cave entrance,45.9050178,10.69039,,,,,
cave_id_9974579168,Pozzo Val dell' Acqua,cave entrance,45.9036329,10.6862708,,,,,
cave_id_9974584523,Pozzo Taia Nova,cave entrance,45.8912059,10.7744928,,,,,
cave_id_9974584527,Coel de Tane,cave entrance,45.8922887,10.7726099,,,,,
cave_id_9974587334,Caverna in località Orzer,cave entrance,45.9165004,10.6660931,,,,,
cave_id_9974588075,Risorgenza Albanella,cave entrance,45.9678612,10.9327598,,,,,
cave_id_9974588076,Caverna dei rifiuti,cave entrance,45.9668009,10.9404242,,,,,
cave_id_9974591571,Pozzo Monte Plagna,cave entrance,45.8950496,10.6929099,,,,,
cave_id_9974591572,Bus a la Gola,cave entrance,45.8944187,10.6942564,,,,,
cave_id_9974591573,Covelo presso Bus a la Gola,cave entrance,45.8951579,10.6956351,,,,,
cave_id_9974591574,Caverna della reginella,cave entrance,45.8874272,10.6867838,,,,,
cave_id_9974593268,Bus ai Prati del Monte,cave entrance,45.849818,10.6534582,,,,,
cave_id_9974606908,Pozzo di Maina,cave entrance,45.888527,10.6315502,,,,,
cave_id_9974620286,Bus del Mughé,cave entrance,45.845114,10.6919443,,,,,
cave_id_9974625674,Bus de l'orco,cave entrance,45.969786,10.8764145,,,,,
cave_id_9974629918,Grotta dell'Angione,cave entrance,45.9762724,10.9073167,,,,,
cave_id_9974644428,Caverna di San Giovanni,cave entrance,45.9743331,10.888351,,,,,
cave_id_9974703325,Grotta delle Crepe,cave entrance,46.0157557,10.9717585,,,,,
cave_id_9974703326,Crepa del Santuario,cave entrance,46.0142655,10.9707822,,,,,
cave_id_9974703327,La Cosina,cave entrance,46.009519,10.9755163,,,,,
cave_id_9974734399,Lora II di Terlago,cave entrance,46.09317,11.0549873,,,,,
cave_id_9974734400,Lora III di Terlago,cave entrance,46.093356,11.0551161,,,,,
cave_id_9974734401,Lora I di Terlago,cave entrance,46.0910485,11.0524501,,,,,
cave_id_9974734402,Lora IV di Terlago,cave entrance,46.0998578,11.0577038,,,,,
cave_id_9974742848,Caverna Strengiador,cave entrance,46.0369435,11.0122477,,,,,
cave_id_9974762098,Crepa Camillo,cave entrance,46.0905504,11.035287,,,,,
cave_id_9974763940,Pozzo del Lago Santo,cave entrance,46.1224384,11.0591614,,,,,
cave_id_9974774898,Bocca della Cengia,cave entrance,46.0806458,11.0899736,,,,,
cave_id_9974775146,Caverna Gocciadoro,cave entrance,46.0558182,11.1374054,,,,,
cave_id_9974777196,Le Spurghe I,cave entrance,45.8744836,10.9973945,,,,,
cave_id_9974777197,Bus del Mossano,cave entrance,45.8737655,11.0032054,,,,,
cave_id_9974784735,Bus de la Volp,cave entrance,45.8363755,10.943619,,,,,
cave_id_9974785165,Grotta de la Poza de Mez,cave entrance,45.8885497,10.9225798,,,,,
cave_id_9974785166,Bus dei Cavici,cave entrance,45.8888932,10.9218664,,,,,
cave_id_9974785167,Caverna 1° di Narango,cave entrance,45.8889977,10.9213085,,,,,
cave_id_9974785168,Caverna 2° di Narango,cave entrance,45.8890127,10.9206111,,,,,
cave_id_9974787187,Pozzo Biaena,cave entrance,45.8821135,10.9693104,,,,,
cave_id_9974795152,Grotta di Castelcorno,cave entrance,45.8893298,10.991432,,,,,
cave_id_9974802037,Bus de Trani,cave entrance,45.8299251,10.9922842,,,,,
cave_id_9974802038,Bus de le vaschette,cave entrance,45.8298859,10.9922547,,,,,
cave_id_9974806530,Buco 3° di Tierno,cave entrance,45.8484989,10.9701587,,,,,
cave_id_9974812338,Grotta de le Gozze,cave entrance,45.859242,10.8940665,,,,,
cave_id_9974812340,Pozzo Val del diavolo,cave entrance,45.9259454,10.9619191,,,,,
cave_id_9974816630,Bus de le Guane,cave entrance,45.9422469,11.023555,,,,,
cave_id_9990545384,Grotta-galleria Doss de la Torta,cave entrance,45.9661712,10.7598376,,,,,
cave_id_10199777058,Pozzo Beccaria,cave entrance,45.7645133,10.9144188,,,,,
cave_id_10219802221,Unnamed,cave entrance,45.9450942,11.3104112,,,,,
cave_id_10244321259,Stoli,cave entrance,46.1558973,11.8045149,,,,,
cave_id_10709326272,Grotta del Colo,cave entrance,46.0893491,11.6150992,,,,,
cave_id_10819094881,Unnamed,cave entrance,45.9642764,10.9009583,,,,,
cave_id_10856271960,Unnamed,cave entrance,45.8122028,11.1230172,,,,,
cave_id_10856271969,Ingresso superiore gallerie Corno Battisti,cave entrance,45.8122353,11.1232162,,,,,
cave_id_10878161232,Stoi,cave entrance,46.0985664,11.1421564,,,,,
cave_id_10913111178,Unnamed,cave entrance,45.8678195,10.7002277,,,,,
cave_id_11218204107,Grotta del Colombo,cave entrance,45.8503969,10.9603547,,,,,
cave_id_11226962565,Unnamed,cave entrance,45.879348,10.7295591,,,,,
cave_id_11307427146,Unnamed,cave entrance,45.7198938,11.0219296,,,,,
cave_id_11385475542,Unnamed,cave entrance,46.1620824,10.9484634,,,,,
cave_id_11389602795,Unnamed,cave entrance,45.8720575,10.9364389,,,,,
cave_id_11510012267,Unnamed,cave entrance,45.8632684,10.8209164,,,,,
cave_id_11530620158,Unnamed,cave entrance,46.0980391,11.2488131,,,,,
cave_id_11581599614,Grotta Coronaccia,cave entrance,46.454764,11.1437803,,,,,
cave_id_11739726878,Unnamed,cave entrance,46.1064202,11.1261517,,,,,
cave_id_11865825041,Bus dei Ascari,cave entrance,46.0764835,11.183698,,,,,
cave_id_11897150469,Unnamed,cave entrance,45.8692841,10.7484645,,,,,
cave_id_11985797575,Unnamed,cave entrance,45.7028076,11.1342359,,,,,
cave_id_12087617406,Bus del Lupo,cave entrance,46.1575188,10.9279439,,,,,
cave_id_12093059821,Unnamed,cave entrance,46.2532858,10.6011295,,,,,
cave_id_12093061624,Unnamed,cave entrance,46.2529096,10.6008712,,,,,
cave_id_12123977435,Piccola grotta,cave entrance,45.8295445,10.9391402,,,,,
cave_id_12124039308,Piccola grotta,cave entrance,45.8333039,10.9338655,,,,,
cave_id_12176582581,Unnamed,cave entrance,45.816664,10.9742152,,,,,
cave_id_12201099136,Unnamed,cave entrance,45.8099692,10.9995798,,,,,
PA_id_595581141,Millegrobbe,skiing:nordic,45.935989,11.3201384,,"details: {'leisure': 'sports_centre', 'piste:type': 'nordic'}",,,
PA_id_3184571072,Predaia,skiing:downhill,46.3261851,11.1413836,,"details: {'lit': 'yes', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill'}",,,
PA_id_10039585,Malghetto,skiing:downhill,,,,"details: {'piste:difficulty': 'easy', 'piste:type': 'downhill', 'ref': '6'}",,"[{'lat': 46.2852302, 'lon': 10.8372565}, {'lat': 46.2854491, 'lon': 10.8373515}, {'lat': 46.2856326, 'lon': 10.8374159}, {'lat': 46.285754, 'lon': 10.8375125}, {'lat': 46.2858135, 'lon': 10.8375958}, {'lat': 46.2859264, 'lon': 10.8378676}, {'lat': 46.2861312, 'lon': 10.8381884}, {'lat': 46.2863185, 'lon': 10.8383936}, {'lat': 46.2864938, 'lon': 10.838564}, {'lat': 46.286732, 'lon': 10.8387619}, {'lat': 46.2871103, 'lon': 10.8385067}, {'lat': 46.2874057, 'lon': 10.8383579}, {'lat': 46.2874887, 'lon': 10.8383534}, {'lat': 46.2877052, 'lon': 10.8383415}, {'lat': 46.2879403, 'lon': 10.8383936}, {'lat': 46.2881001, 'lon': 10.8384773}, {'lat': 46.2883349, 'lon': 10.8388011}, {'lat': 46.288471, 'lon': 10.8392027}, {'lat': 46.288561, 'lon': 10.8396337}, {'lat': 46.2886114, 'lon': 10.839875}, {'lat': 46.2887484, 'lon': 10.8401611}, {'lat': 46.2889979, 'lon': 10.8405119}, {'lat': 46.2891798, 'lon': 10.8409073}, {'lat': 46.289221, 'lon': 10.8410329}, {'lat': 46.2892473, 'lon': 10.8412279}, {'lat': 46.2892952, 'lon': 10.8412823}, {'lat': 46.2893682, 'lon': 10.841284}, {'lat': 46.2894523, 'lon': 10.840983}, {'lat': 46.2895372, 'lon': 10.8408711}, {'lat': 46.2896512, 'lon': 10.8408964}, {'lat': 46.2896974, 'lon': 10.8410901}, {'lat': 46.2896403, 'lon': 10.8413493}, {'lat': 46.2896259, 'lon': 10.8415356}, {'lat': 46.2896703, 'lon': 10.8417534}, {'lat': 46.2898039, 'lon': 10.8421998}, {'lat': 46.2899053, 'lon': 10.8425676}, {'lat': 46.290048, 'lon': 10.8431009}, {'lat': 46.2905863, 'lon': 10.8441484}, {'lat': 46.2906871, 'lon': 10.84445}, {'lat': 46.2906608, 'lon': 10.8448243}, {'lat': 46.290676, 'lon': 10.8451098}, {'lat': 46.2907612, 'lon': 10.8454585}, {'lat': 46.2907806, 'lon': 10.8458568}, {'lat': 46.2905678, 'lon': 10.8468574}, {'lat': 46.2899527, 'lon': 10.8474571}, {'lat': 46.2894593, 'lon': 10.8476751}, {'lat': 46.2892708, 'lon': 10.8479705}, {'lat': 46.2892683, 'lon': 10.8483646}, {'lat': 46.2893249, 'lon': 10.8487332}, {'lat': 46.2894374, 'lon': 10.8493773}, {'lat': 46.2896645, 'lon': 10.8500996}]",
PA_id_24154764,Pista Ciclabile Val di Fiemme e Fassa,skiing:nordic,,,,"details: {'foot': 'yes', 'highway': 'cycleway', 'layer': '-1', 'piste:difficulty': 'easy', 'piste:type': 'nordic', 'tunnel': 'yes'}",,"[{'lat': 46.2831496, 'lon': 11.4807331}, {'lat': 46.2831836, 'lon': 11.4811318}]",
PA_id_24310197,Pian Frataces,skiing:downhill,,,,"details: {'piste:difficulty': 'intermediate', 'piste:type': 'downhill', 'ref': '6'}",,"[{'lat': 46.4822306, 'lon': 11.8049547}, {'lat': 46.4821248, 'lon': 11.8050258}, {'lat': 46.4820809, 'lon': 11.8049587}, {'lat': 46.481962, 'lon': 11.8045013}, {'lat': 46.4820523, 'lon': 11.804126}, {'lat': 46.482475, 'lon': 11.8031635}]",
PA_id_24987937,Avez del Prinzep,skiing:downhill,,,,"details: {'piste:difficulty': 'advanced', 'piste:type': 'downhill', 'ref': '16'}",,"[{'lat': 45.9546579, 'lon': 11.3174038}, {'lat': 45.9544914, 'lon': 11.3171387}, {'lat': 45.9544307, 'lon': 11.3169259}, {'lat': 45.9543814, 'lon': 11.3167106}, {'lat': 45.9544194, 'lon': 11.3164182}, {'lat': 45.954471, 'lon': 11.3160792}, {'lat': 45.9545228, 'lon': 11.3156051}, {'lat': 45.9545957, 'lon': 11.3152761}, {'lat': 45.9546232, 'lon': 11.3149496}, {'lat': 45.9546358, 'lon': 11.3145115}, {'lat': 45.95453, 'lon': 11.3141775}, {'lat': 45.9542659, 'lon': 11.3137548}, {'lat': 45.9541427, 'lon': 11.313571}, {'lat': 45.9540857, 'lon': 11.3132897}, {'lat': 45.9540813, 'lon': 11.3128159}, {'lat': 45.9540514, 'lon': 11.3119603}, {'lat': 45.9539619, 'lon': 11.3115205}, {'lat': 45.9538259, 'lon': 11.3111798}, {'lat': 45.9536039, 'lon': 11.3108113}, {'lat': 45.9532638, 'lon': 11.3104401}, {'lat': 45.9529941, 'lon': 11.3101284}, {'lat': 45.9528867, 'lon': 11.3096821}, {'lat': 45.9528233, 'lon': 11.3090802}, {'lat': 45.9527819, 'lon': 11.3087819}, {'lat': 45.9527059, 'lon': 11.3085807}, {'lat': 45.9525018, 'lon': 11.3083077}, {'lat': 45.9522333, 'lon': 11.3082219}, {'lat': 45.9519591, 'lon': 11.3081414}, {'lat': 45.9518353, 'lon': 11.3079478}, {'lat': 45.9518062, 'lon': 11.3076114}, {'lat': 45.9520226, 'lon': 11.3070293}, {'lat': 45.9522013, 'lon': 11.3066278}, {'lat': 45.9523862, 'lon': 11.3062159}, {'lat': 45.9524479, 'lon': 11.3061197}, {'lat': 45.9526772, 'lon': 11.3059229}, {'lat': 45.9528318, 'lon': 11.3057336}, {'lat': 45.9529591, 'lon': 11.3053919}, {'lat': 45.9530959, 'lon': 11.3046046}, {'lat': 45.9533, 'lon': 11.3040859}, {'lat': 45.9533641, 'lon': 11.3036739}, {'lat': 45.9533044, 'lon': 11.3033993}, {'lat': 45.9531808, 'lon': 11.3030025}, {'lat': 45.9531645, 'lon': 11.3026491}, {'lat': 45.9531952, 'lon': 11.3023125}, {'lat': 45.95341, 'lon': 11.3021166}]",
PA_id_25727146,Marcialonga,skiing:nordic,,,,details: {'piste:type': 'nordic'},,"[{'lat': 46.3658037, 'lon': 11.6497712}, {'lat': 46.365531, 'lon': 11.6495104}, {'lat': 46.364957, 'lon': 11.648968}, {'lat': 46.36484, 'lon': 11.648862}]",
PA_id_27109443,(53) Pradalago diretta,skiing:downhill,,,,"details: {'lit': 'no', 'piste:difficulty': 'intermediate', 'piste:type': 'downhill', 'ref': '53'}",,"[{'lat': 46.249608, 'lon': 10.8197145}, {'lat': 46.2487363, 'lon': 10.8206868}, {'lat': 46.2477532, 'lon': 10.8217343}, {'lat': 46.2472214, 'lon': 10.8222661}, {'lat': 46.2463994, 'lon': 10.8225562}, {'lat': 46.2459536, 'lon': 10.8227885}, {'lat': 46.2458349, 'lon': 10.8229709}, {'lat': 46.245481, 'lon': 10.8238345}, {'lat': 46.2452524, 'lon': 10.8241725}, {'lat': 46.2446268, 'lon': 10.8245223}, {'lat': 46.2440821, 'lon': 10.8249849}, {'lat': 46.2438686, 'lon': 10.8253473}, {'lat': 46.2438018, 'lon': 10.8256779}, {'lat': 46.2439983, 'lon': 10.826714}, {'lat': 46.2440207, 'lon': 10.8272356}, {'lat': 46.2439785, 'lon': 10.8275894}, {'lat': 46.2437759, 'lon': 10.8280671}, {'lat': 46.2434427, 'lon': 10.8285831}, {'lat': 46.2428922, 'lon': 10.8294705}]",
PA_id_27175940,(76) Nube d'argento,skiing:downhill,,,,"details: {'piste:difficulty': 'easy', 'piste:type': 'downhill', 'ref': '76'}",,"[{'lat': 46.2349617, 'lon': 10.8474953}, {'lat': 46.2351567, 'lon': 10.8476309}, {'lat': 46.2355279, 'lon': 10.8478188}, {'lat': 46.2362201, 'lon': 10.8478695}, {'lat': 46.2366578, 'lon': 10.8478139}, {'lat': 46.2369325, 'lon': 10.847612}, {'lat': 46.2371812, 'lon': 10.8473581}, {'lat': 46.2374074, 'lon': 10.8469253}, {'lat': 46.2378046, 'lon': 10.8456377}, {'lat': 46.2378738, 'lon': 10.8453764}, {'lat': 46.237964, 'lon': 10.84486}, {'lat': 46.2380696, 'lon': 10.8445466}, {'lat': 46.2382711, 'lon': 10.8441641}, {'lat': 46.2386472, 'lon': 10.8440676}, {'lat': 46.2391693, 'lon': 10.8439639}, {'lat': 46.2397122, 'lon': 10.8436481}]",
PA_id_27242815,(70) Spinale Direttissima,skiing:downhill,,,,"details: {'piste:difficulty': 'advanced', 'piste:type': 'downhill', 'ref': '70'}",,"[{'lat': 46.223134, 'lon': 10.8481169}, {'lat': 46.2229914, 'lon': 10.8478363}, {'lat': 46.2229185, 'lon': 10.8473203}, {'lat': 46.2228828, 'lon': 10.8468546}, {'lat': 46.2228067, 'lon': 10.8463812}, {'lat': 46.2223762, 'lon': 10.8456114}, {'lat': 46.222289, 'lon': 10.8453043}, {'lat': 46.2223697, 'lon': 10.8447263}, {'lat': 46.2225868, 'lon': 10.8444125}, {'lat': 46.222906, 'lon': 10.8442247}, {'lat': 46.2231631, 'lon': 10.8439631}, {'lat': 46.2232344, 'lon': 10.8436722}, {'lat': 46.2231176, 'lon': 10.843246}, {'lat': 46.2230665, 'lon': 10.8429748}, {'lat': 46.2230999, 'lon': 10.8427334}, {'lat': 46.2231964, 'lon': 10.8423793}, {'lat': 46.2234117, 'lon': 10.841878}, {'lat': 46.2235332, 'lon': 10.841568}, {'lat': 46.223755, 'lon': 10.8413993}, {'lat': 46.2243098, 'lon': 10.8412903}, {'lat': 46.2244842, 'lon': 10.8412139}, {'lat': 46.2246021, 'lon': 10.8410573}, {'lat': 46.2251662, 'lon': 10.8403706}, {'lat': 46.2255633, 'lon': 10.8398983}, {'lat': 46.2259678, 'lon': 10.8397269}, {'lat': 46.2263631, 'lon': 10.8394909}, {'lat': 46.2268585, 'lon': 10.8390403}, {'lat': 46.2269169, 'lon': 10.8388361}, {'lat': 46.2269262, 'lon': 10.8386242}, {'lat': 46.2269225, 'lon': 10.8384445}, {'lat': 46.2268158, 'lon': 10.8381176}, {'lat': 46.2264781, 'lon': 10.8375919}, {'lat': 46.2263315, 'lon': 10.8371678}, {'lat': 46.22639, 'lon': 10.8364023}, {'lat': 46.2265384, 'lon': 10.8359554}, {'lat': 46.2266971, 'lon': 10.8355816}, {'lat': 46.2268891, 'lon': 10.8351199}, {'lat': 46.2272445, 'lon': 10.8348346}, {'lat': 46.227918, 'lon': 10.83405}, {'lat': 46.2286992, 'lon': 10.8329892}, {'lat': 46.228869, 'lon': 10.8326536}, {'lat': 46.2289776, 'lon': 10.8321417}, {'lat': 46.2289654, 'lon': 10.831731}, {'lat': 46.2288755, 'lon': 10.831286}, {'lat': 46.2287712, 'lon': 10.8305852}, {'lat': 46.2287689, 'lon': 10.8298881}]",
