id;name;latitude;longitude;bounds;geometry;type;details
PA_id_11187376145;;46.3709233;10.6595672;;POINT (10.6595672 46.3709233);skiing;{}
PA_id_11187376146;;46.3706802;10.659922;;POINT (10.659922 46.3706802);skiing;{}
PA_id_11187376147;;46.371952;10.6592007;;POINT (10.6592007 46.371952);skiing;{}
PA_id_11187376149;;46.3728106;10.6602485;;POINT (10.6602485 46.3728106);skiing;{}
PA_id_11187376150;;46.3725923;10.6597774;;POINT (10.6597774 46.3725923);skiing;{}
PA_id_11187376151;;46.3724848;10.659586;;POINT (10.659586 46.3724848);skiing;{}
PA_id_11187376152;;46.3746335;10.6674093;;POINT (10.6674093 46.3746335);skiing;{}
PA_id_11187376153;;46.3747235;10.6671299;;POINT (10.6671299 46.3747235);skiing;{}
PA_id_11187376154;;46.374361;10.6683625;;POINT (10.6683625 46.374361);skiing;{}
PA_id_11187376155;;46.3742049;10.6685794;;POINT (10.6685794 46.3742049);skiing;{}
PA_id_11187376156;;46.3762434;10.6650975;;POINT (10.6650975 46.3762434);skiing;{}
PA_id_11187376157;;46.3771762;10.6645306;;POINT (10.6645306 46.3771762);skiing;{}
PA_id_11187376158;;46.3785146;10.6643397;;POINT (10.6643397 46.3785146);skiing;{}
PA_id_11187376159;;46.3797502;10.6635676;;POINT (10.6635676 46.3797502);skiing;{}
PA_id_11187376160;;46.3801709;10.6632822;;POINT (10.6632822 46.3801709);skiing;{}
PA_id_11187376161;;46.3810258;10.6629704;;POINT (10.6629704 46.3810258);skiing;{}
PA_id_11187376162;;46.3818609;10.6624824;;POINT (10.6624824 46.3818609);skiing;{}
PA_id_11187376163;;46.3821677;10.6624754;;POINT (10.6624754 46.3821677);skiing;{}
PA_id_11187376164;;46.3821441;10.6623778;;POINT (10.6623778 46.3821441);skiing;{}
PA_id_11187376165;;46.3820878;10.6623558;;POINT (10.6623558 46.3820878);skiing;{}
PA_id_11187376166;;46.3819957;10.6623874;;POINT (10.6623874 46.3819957);skiing;{}
PA_id_11187376167;;46.3786508;10.6650491;;POINT (10.6650491 46.3786508);skiing;{}
PA_id_11187376168;;46.378623;10.6655339;;POINT (10.6655339 46.378623);skiing;{}
PA_id_11187376169;;46.3754954;10.6684999;;POINT (10.6684999 46.3754954);skiing;{}
PA_id_11224547931;;46.167638;10.7480732;;POINT (10.7480732 46.167638);skiing;{}
PA_id_11224547932;;46.167591;10.7481396;;POINT (10.7481396 46.167591);skiing;{}
PA_id_11224547933;;46.1674222;10.7486723;;POINT (10.7486723 46.1674222);skiing;{}
PA_id_11224547934;;46.167256;10.7488522;;POINT (10.7488522 46.167256);skiing;{}
PA_id_11224547935;;46.1670883;10.7489297;;POINT (10.7489297 46.1670883);skiing;{}
PA_id_11224547936;;46.1669523;10.7489495;;POINT (10.7489495 46.1669523);skiing;{}
PA_id_11224568037;;46.166602;10.7488436;;POINT (10.7488436 46.166602);skiing;{}
PA_id_11224568038;;46.1664571;10.7486766;;POINT (10.7486766 46.1664571);skiing;{}
PA_id_11224568039;;46.1663408;10.7484842;;POINT (10.7484842 46.1663408);skiing;{}
PA_id_11224568040;;46.1661313;10.7484086;;POINT (10.7484086 46.1661313);skiing;{}
PA_id_11224568041;;46.1658902;10.7485414;;POINT (10.7485414 46.1658902);skiing;{}
PA_id_11224568042;;46.1656968;10.7486375;;POINT (10.7486375 46.1656968);skiing;{}
PA_id_11224568043;;46.1655517;10.7487235;;POINT (10.7487235 46.1655517);skiing;{}
PA_id_11224568044;;46.1652567;10.7490284;;POINT (10.7490284 46.1652567);skiing;{}
PA_id_11224568045;;46.1650601;10.7492235;;POINT (10.7492235 46.1650601);skiing;{}
PA_id_11224568046;;46.1648748;10.7493464;;POINT (10.7493464 46.1648748);skiing;{}
PA_id_11224568047;;46.1644934;10.7496346;;POINT (10.7496346 46.1644934);skiing;{}
PA_id_11224568048;;46.164224;10.7498259;;POINT (10.7498259 46.164224);skiing;{}
PA_id_11224568049;;46.1639256;10.7500267;;POINT (10.7500267 46.1639256);skiing;{}
PA_id_11224568050;;46.1636956;10.7501753;;POINT (10.7501753 46.1636956);skiing;{}
PA_id_11224568051;;46.1634104;10.7503238;;POINT (10.7503238 46.1634104);skiing;{}
PA_id_11224568052;;46.1630997;10.7509293;;POINT (10.7509293 46.1630997);skiing;{}
PA_id_11224568053;;46.1628769;10.7511061;;POINT (10.7511061 46.1628769);skiing;{}
PA_id_11224568054;;46.1622098;10.7509066;;POINT (10.7509066 46.1622098);skiing;{}
PA_id_11224568055;;46.1619892;10.7509648;;POINT (10.7509648 46.1619892);skiing;{}
PA_id_11224568056;;46.1615385;10.7511703;;POINT (10.7511703 46.1615385);skiing;{}
PA_id_11224568057;;46.1612749;10.7513918;;POINT (10.7513918 46.1612749);skiing;{}
PA_id_11224568058;;46.1611743;10.7514305;;POINT (10.7514305 46.1611743);skiing;{}
PA_id_11224568059;;46.1611228;10.7514319;;POINT (10.7514319 46.1611228);skiing;{}
PA_id_11224568060;;46.1611023;10.7514157;;POINT (10.7514157 46.1611023);skiing;{}
PA_id_11224568061;;46.1611231;10.7512592;;POINT (10.7512592 46.1611231);skiing;{}
PA_id_11224568062;;46.1613439;10.7511636;;POINT (10.7511636 46.1613439);skiing;{}
PA_id_11224568063;;46.1616976;10.7509621;;POINT (10.7509621 46.1616976);skiing;{}
PA_id_11224568064;;46.1620599;10.7508092;;POINT (10.7508092 46.1620599);skiing;{}
PA_id_11224568065;;46.1625484;10.7504257;;POINT (10.7504257 46.1625484);skiing;{}
PA_id_11224568066;;46.1629051;10.7502648;;POINT (10.7502648 46.1629051);skiing;{}
PA_id_11224568067;;46.1634289;10.7500984;;POINT (10.7500984 46.1634289);skiing;{}
PA_id_11224568068;;46.1638896;10.7498463;;POINT (10.7498463 46.1638896);skiing;{}
PA_id_11224568069;;46.1643149;10.7495741;;POINT (10.7495741 46.1643149);skiing;{}
PA_id_11224568070;;46.1646996;10.7492616;;POINT (10.7492616 46.1646996);skiing;{}
PA_id_11224568071;;46.1651176;10.7489639;;POINT (10.7489639 46.1651176);skiing;{}
PA_id_11224568072;;46.1655155;10.7485942;;POINT (10.7485942 46.1655155);skiing;{}
PA_id_11224568073;;46.1656742;10.748505;;POINT (10.748505 46.1656742);skiing;{}
PA_id_11224568074;;46.1660957;10.7482599;;POINT (10.7482599 46.1660957);skiing;{}
PA_id_11224568075;;46.1662531;10.7483034;;POINT (10.7483034 46.1662531);skiing;{}
PA_id_11224568076;;46.1663849;10.7483915;;POINT (10.7483915 46.1663849);skiing;{}
PA_id_11224568077;;46.167057;10.7488224;;POINT (10.7488224 46.167057);skiing;{}
PA_id_11224568078;;46.1671824;10.748503;;POINT (10.748503 46.1671824);skiing;{}
PA_id_11224568079;;46.1669644;10.7485335;;POINT (10.7485335 46.1669644);skiing;{}
PA_id_11224568080;;46.1669792;10.7482526;;POINT (10.7482526 46.1669792);skiing;{}
PA_id_11224568081;;46.1671072;10.7481838;;POINT (10.7481838 46.1671072);skiing;{}
PA_id_11224568082;;46.1672349;10.7481196;;POINT (10.7481196 46.1672349);skiing;{}
PA_id_11224568083;;46.1676153;10.7479156;;POINT (10.7479156 46.1676153);skiing;{}
PA_id_11235619491;;45.8618357;11.2222002;;POINT (11.2222002 45.8618357);skiing;{}
PA_id_11235619499;;45.8640146;11.2224323;;POINT (11.2224323 45.8640146);skiing;{}
PA_id_11235619500;;45.8645189;11.2226495;;POINT (11.2226495 45.8645189);skiing;{}
PA_id_11235619501;;45.8660663;11.2224832;;POINT (11.2224832 45.8660663);skiing;{}
PA_id_11235619502;;45.8664137;11.2224336;;POINT (11.2224336 45.8664137);skiing;{}
PA_id_11235619520;;45.8626417;11.2222827;;POINT (11.2222827 45.8626417);skiing;{}
PA_id_11240640639;;46.4567444;11.7877025;;POINT (11.7877025 46.4567444);skiing;{}
PA_id_11240640640;;46.4563362;11.7877607;;POINT (11.7877607 46.4563362);skiing;{}
PA_id_11240640646;;46.4559672;11.7876626;;POINT (11.7876626 46.4559672);skiing;{}
PA_id_11240640647;;46.4555472;11.7873569;;POINT (11.7873569 46.4555472);skiing;{}
PA_id_11240640648;;46.4554548;11.7872888;;POINT (11.7872888 46.4554548);skiing;{}
PA_id_11240640650;;46.4540488;11.7853127;;POINT (11.7853127 46.4540488);skiing;{}
PA_id_11240640652;;46.4527397;11.7831207;;POINT (11.7831207 46.4527397);skiing;{}
PA_id_11240640663;;46.4552545;11.7872922;;POINT (11.7872922 46.4552545);skiing;{}
PA_id_11240640664;;46.4534838;11.7845713;;POINT (11.7845713 46.4534838);skiing;{}
PA_id_11240640665;;46.4542683;11.7855505;;POINT (11.7855505 46.4542683);skiing;{}
PA_id_11240640666;;46.4545112;11.7859353;;POINT (11.7859353 46.4545112);skiing;{}
PA_id_11240640667;;46.4518735;11.7815115;;POINT (11.7815115 46.4518735);skiing;{}
PA_id_11240640668;;46.4512236;11.7799991;;POINT (11.7799991 46.4512236);skiing;{}
PA_id_11240640669;;46.4513301;11.7794474;;POINT (11.7794474 46.4513301);skiing;{}
PA_id_11240640670;;46.4513672;11.778931;;POINT (11.778931 46.4513672);skiing;{}
PA_id_11240640671;;46.4508477;11.7782661;;POINT (11.7782661 46.4508477);skiing;{}
PA_id_11240640672;;46.450525;11.7781732;;POINT (11.7781732 46.450525);skiing;{}
PA_id_11240640673;;46.4502852;11.7778927;;POINT (11.7778927 46.4502852);skiing;{}
PA_id_11240640674;;46.4501587;11.7773049;;POINT (11.7773049 46.4501587);skiing;{}
PA_id_11240640675;;46.4481204;11.7764728;;POINT (11.7764728 46.4481204);skiing;{}
PA_id_11240640676;;46.4471203;11.7758299;;POINT (11.7758299 46.4471203);skiing;{}
PA_id_11240640680;;46.4457452;11.7733662;;POINT (11.7733662 46.4457452);skiing;{}
PA_id_11240640681;;46.4459713;11.7746676;;POINT (11.7746676 46.4459713);skiing;{}
PA_id_11240648437;;46.4456878;11.7727145;;POINT (11.7727145 46.4456878);skiing;{}
PA_id_11240648450;;46.4479028;11.7765701;;POINT (11.7765701 46.4479028);skiing;{}
PA_id_11240648453;;46.474542;11.8020401;;POINT (11.8020401 46.474542);skiing;{}
PA_id_11240648454;;46.4749682;11.8009384;;POINT (11.8009384 46.4749682);skiing;{}
PA_id_11240648455;;46.4745436;11.801692;;POINT (11.801692 46.4745436);skiing;{}
PA_id_11240648456;;46.476817;11.8000101;;POINT (11.8000101 46.476817);skiing;{}
PA_id_11240648457;;46.4776573;11.7992728;;POINT (11.7992728 46.4776573);skiing;{}
PA_id_11240648458;;46.4779679;11.799023;;POINT (11.799023 46.4779679);skiing;{}
PA_id_11240648459;;46.4790705;11.7967022;;POINT (11.7967022 46.4790705);skiing;{}
PA_id_11240648468;;46.4784474;11.7930566;;POINT (11.7930566 46.4784474);skiing;{}
PA_id_11240648471;;46.4788019;11.7925732;;POINT (11.7925732 46.4788019);skiing;{}
PA_id_11240648473;;46.4793659;11.7915925;;POINT (11.7915925 46.4793659);skiing;{}
PA_id_11240648474;;46.480264;11.790573;;POINT (11.790573 46.480264);skiing;{}
PA_id_11240648475;;46.4805275;11.7896381;;POINT (11.7896381 46.4805275);skiing;{}
PA_id_11240648476;;46.4806119;11.7892599;;POINT (11.7892599 46.4806119);skiing;{}
PA_id_11257809147;;46.1612522;10.7512066;;POINT (10.7512066 46.1612522);skiing;{}
PA_id_11257809148;;46.1610873;10.7513404;;POINT (10.7513404 46.1610873);skiing;{}
PA_id_11257809149;;46.1612183;10.7514182;;POINT (10.7514182 46.1612183);skiing;{}
PA_id_11257809150;;46.1613069;10.7513674;;POINT (10.7513674 46.1613069);skiing;{}
PA_id_11257809151;;46.1613683;10.7513103;;POINT (10.7513103 46.1613683);skiing;{}
PA_id_11257809152;;46.1614353;10.7512445;;POINT (10.7512445 46.1614353);skiing;{}
PA_id_11257809153;;46.1614312;10.7511296;;POINT (10.7511296 46.1614312);skiing;{}
PA_id_11257809154;;46.1622988;10.7509346;;POINT (10.7509346 46.1622988);skiing;{}
PA_id_11257809155;;46.1621592;10.7509036;;POINT (10.7509036 46.1621592);skiing;{}
PA_id_11257809156;;46.1624358;10.7510111;;POINT (10.7510111 46.1624358);skiing;{}
PA_id_11257809157;;46.1625699;10.751073;;POINT (10.751073 46.1625699);skiing;{}
PA_id_11257809158;;46.1627258;10.751104;;POINT (10.751104 46.1627258);skiing;{}
PA_id_11257809159;;46.1630452;10.7509805;;POINT (10.7509805 46.1630452);skiing;{}
PA_id_11257809160;;46.1631564;10.7508656;;POINT (10.7508656 46.1631564);skiing;{}
PA_id_11257809161;;46.1629629;10.7510621;;POINT (10.7510621 46.1629629);skiing;{}
PA_id_11257809162;;46.1629859;10.7507006;;POINT (10.7507006 46.1629859);skiing;{}
PA_id_11257809163;;46.1631526;10.7507979;;POINT (10.7507979 46.1631526);skiing;{}
PA_id_11257809164;;46.1631111;10.7507425;;POINT (10.7507425 46.1631111);skiing;{}
PA_id_11257809165;;46.1628888;10.750677;;POINT (10.750677 46.1628888);skiing;{}
PA_id_11257809166;;46.162995;10.7504113;;POINT (10.7504113 46.162995);skiing;{}
PA_id_11257809167;;46.1628044;10.7506862;;POINT (10.7506862 46.1628044);skiing;{}
PA_id_11257809168;;46.1627509;10.7507215;;POINT (10.7507215 46.1627509);skiing;{}
PA_id_11257809169;;46.1625832;10.7506988;;POINT (10.7506988 46.1625832);skiing;{}
PA_id_11257809170;;46.1626061;10.7509115;;POINT (10.7509115 46.1626061);skiing;{}
PA_id_11257809171;;46.1624934;10.7509109;;POINT (10.7509109 46.1624934);skiing;{}
PA_id_11257809172;;46.1624621;10.7508402;;POINT (10.7508402 46.1624621);skiing;{}
PA_id_11257809173;;46.1624671;10.7507979;;POINT (10.7507979 46.1624671);skiing;{}
PA_id_11257809174;;46.1622856;10.7506818;;POINT (10.7506818 46.1622856);skiing;{}
PA_id_11257809175;;46.1624901;10.7507653;;POINT (10.7507653 46.1624901);skiing;{}
PA_id_11257809176;;46.1626919;10.7505972;;POINT (10.7505972 46.1626919);skiing;{}
PA_id_11257809177;;46.1629062;10.7504564;;POINT (10.7504564 46.1629062);skiing;{}
PA_id_11257809178;;46.162803;10.7505232;;POINT (10.7505232 46.162803);skiing;{}
PA_id_11257809179;;46.163212;10.7503595;;POINT (10.7503595 46.163212);skiing;{}
PA_id_11257809180;;46.1636779;10.7500099;;POINT (10.7500099 46.1636779);skiing;{}
PA_id_11257809181;;46.1667963;10.7489302;;POINT (10.7489302 46.1667963);skiing;{}
PA_id_11257809182;;46.1670374;10.7482115;;POINT (10.7482115 46.1670374);skiing;{}
PA_id_11257809183;;46.1667279;10.7487374;;POINT (10.7487374 46.1667279);skiing;{}
PA_id_11257809184;;46.1673064;10.7483852;;POINT (10.7483852 46.1673064);skiing;{}
PA_id_11257809185;;46.1672232;10.7484735;;POINT (10.7484735 46.1672232);skiing;{}
PA_id_11257809186;;46.1670693;10.7485655;;POINT (10.7485655 46.1670693);skiing;{}
PA_id_11302998306;;46.2440356;11.7669589;;POINT (11.7669589 46.2440356);skiing;{}
PA_id_11302998307;;46.2437637;11.7673295;;POINT (11.7673295 46.2437637);skiing;{}
PA_id_11302998308;;46.2488004;11.7595746;;POINT (11.7595746 46.2488004);skiing;{'aerialway': 'station'}
PA_id_11302998309;;46.2493883;11.762311;;POINT (11.762311 46.2493883);skiing;{}
PA_id_11302998310;;46.2483925;11.7631936;;POINT (11.7631936 46.2483925);skiing;{}
PA_id_11302998311;;46.2458905;11.7661826;;POINT (11.7661826 46.2458905);skiing;{}
PA_id_11302998312;;46.2454775;11.7664853;;POINT (11.7664853 46.2454775);skiing;{}
PA_id_11302998313;;46.2449876;11.7666519;;POINT (11.7666519 46.2449876);skiing;{}
PA_id_11302998314;;46.247702;11.7652431;;POINT (11.7652431 46.247702);skiing;{}
PA_id_11302998315;;46.2481086;11.7647861;;POINT (11.7647861 46.2481086);skiing;{}
PA_id_11302998316;;46.2484478;11.763487;;POINT (11.763487 46.2484478);skiing;{}
PA_id_11302998317;;46.248984;11.7597712;;POINT (11.7597712 46.248984);skiing;{}
PA_id_11302998318;;46.2510186;11.7571489;;POINT (11.7571489 46.2510186);skiing;{}
PA_id_11302998319;;46.2508615;11.7575773;;POINT (11.7575773 46.2508615);skiing;{}
PA_id_11302998320;;46.2512796;11.7562339;;POINT (11.7562339 46.2512796);skiing;{}
PA_id_11302998321;;46.2512167;11.7561555;;POINT (11.7561555 46.2512167);skiing;{}
PA_id_11302998322;;46.250722;11.7560336;;POINT (11.7560336 46.250722);skiing;{}
PA_id_11302998323;;46.2513516;11.7552537;;POINT (11.7552537 46.2513516);skiing;{}
PA_id_11302998324;;46.2556878;11.7549288;;POINT (11.7549288 46.2556878);skiing;{}
PA_id_11302998325;;46.2559301;11.7548612;;POINT (11.7548612 46.2559301);skiing;{}
PA_id_11302998326;;46.2565615;11.7538776;;POINT (11.7538776 46.2565615);skiing;{}
PA_id_11335558366;;46.5056805;11.744123;;POINT (11.744123 46.5056805);skiing;{}
PA_id_11335642269;;46.5063993;11.7474774;;POINT (11.7474774 46.5063993);skiing;{}
PA_id_11335642270;;46.506449;11.7479306;;POINT (11.7479306 46.506449);skiing;{}
PA_id_11335642271;;46.5088624;11.7538712;;POINT (11.7538712 46.5088624);skiing;{}
PA_id_11335642272;;46.5082572;11.7524381;;POINT (11.7524381 46.5082572);skiing;{}
PA_id_11335642273;;46.5088467;11.7549044;;POINT (11.7549044 46.5088467);skiing;{}
PA_id_11335642282;;46.5084471;11.7526795;;POINT (11.7526795 46.5084471);skiing;{}
PA_id_11335642284;;46.5083305;11.7534292;;POINT (11.7534292 46.5083305);skiing;{}
PA_id_11335642285;;46.5086493;11.75376;;POINT (11.75376 46.5086493);skiing;{}
PA_id_11335642287;;46.5077591;11.7521973;;POINT (11.7521973 46.5077591);skiing;{}
PA_id_11335642288;;46.5078515;11.7524251;;POINT (11.7524251 46.5078515);skiing;{}
PA_id_11335642289;;46.507979;11.7520332;;POINT (11.7520332 46.507979);skiing;{}
PA_id_11335642303;;46.5085416;11.7536307;;POINT (11.7536307 46.5085416);skiing;{}
PA_id_11335642313;;46.5087669;11.7542164;;POINT (11.7542164 46.5087669);skiing;{}
PA_id_11335642318;;46.5091796;11.7544918;;POINT (11.7544918 46.5091796);skiing;{}
PA_id_11335642328;;46.5042616;11.7449879;;POINT (11.7449879 46.5042616);skiing;{}
PA_id_11335642331;;46.5044207;11.7447804;;POINT (11.7447804 46.5044207);skiing;{}
PA_id_11335642338;;46.5029638;11.7492443;;POINT (11.7492443 46.5029638);skiing;{}
PA_id_11335642339;;46.5028064;11.7460099;;POINT (11.7460099 46.5028064);skiing;{}
PA_id_11335642340;;46.5026235;11.7461825;;POINT (11.7461825 46.5026235);skiing;{}
PA_id_11335642341;;46.5022735;11.7465188;;POINT (11.7465188 46.5022735);skiing;{}
PA_id_11335642342;;46.5020797;11.7466672;;POINT (11.7466672 46.5020797);skiing;{}
PA_id_11335642343;;46.5019049;11.7467936;;POINT (11.7467936 46.5019049);skiing;{}
PA_id_11335642344;;46.5017785;11.74684;;POINT (11.74684 46.5017785);skiing;{}
PA_id_11335642345;;46.5016926;11.7468169;;POINT (11.7468169 46.5016926);skiing;{}
PA_id_11335642346;;46.5015712;11.7466916;;POINT (11.7466916 46.5015712);skiing;{}
PA_id_11335642347;;46.5014457;11.7464797;;POINT (11.7464797 46.5014457);skiing;{}
PA_id_11335642348;;46.5013681;11.7462475;;POINT (11.7462475 46.5013681);skiing;{}
PA_id_11335642349;;46.5013207;11.7459822;;POINT (11.7459822 46.5013207);skiing;{}
PA_id_11335642350;;46.5013358;11.7455384;;POINT (11.7455384 46.5013358);skiing;{}
PA_id_11335642351;;46.5013354;11.7453369;;POINT (11.7453369 46.5013354);skiing;{}
PA_id_11335642352;;46.5013248;11.7452343;;POINT (11.7452343 46.5013248);skiing;{}
PA_id_11335642353;;46.5013114;11.7451881;;POINT (11.7451881 46.5013114);skiing;{}
PA_id_11335642354;;46.5012874;11.7451352;;POINT (11.7451352 46.5012874);skiing;{}
PA_id_11335642355;;46.5012607;11.7451004;;POINT (11.7451004 46.5012607);skiing;{}
PA_id_11335642356;;46.5012203;11.745096;;POINT (11.745096 46.5012203);skiing;{}
PA_id_11335642360;;46.5041835;11.7450799;;POINT (11.7450799 46.5041835);skiing;{}
PA_id_11335642367;;46.5008202;11.7451367;;POINT (11.7451367 46.5008202);skiing;{}
PA_id_11335642368;;46.5004678;11.7454483;;POINT (11.7454483 46.5004678);skiing;{}
PA_id_11335642369;;46.5009902;11.7474692;;POINT (11.7474692 46.5009902);skiing;{}
PA_id_11335642370;;46.5009212;11.7472846;;POINT (11.7472846 46.5009212);skiing;{}
PA_id_11335642371;;46.5008652;11.747041;;POINT (11.747041 46.5008652);skiing;{}
PA_id_11335642372;;46.5008147;11.7466908;;POINT (11.7466908 46.5008147);skiing;{}
PA_id_11335642373;;46.5007865;11.7463043;;POINT (11.7463043 46.5007865);skiing;{}
PA_id_11335642374;;46.5007835;11.7459392;;POINT (11.7459392 46.5007835);skiing;{}
PA_id_11335642375;;46.5008092;11.7456799;;POINT (11.7456799 46.5008092);skiing;{}
PA_id_11335642376;;46.5008536;11.7454228;;POINT (11.7454228 46.5008536);skiing;{}
PA_id_11335642377;;46.5009245;11.7451007;;POINT (11.7451007 46.5009245);skiing;{}
PA_id_11335642379;;46.4964415;11.7513771;;POINT (11.7513771 46.4964415);skiing;{}
PA_id_11335642380;;46.4963891;11.7513972;;POINT (11.7513972 46.4963891);skiing;{}
PA_id_11335642385;;46.4992444;11.7485593;;POINT (11.7485593 46.4992444);skiing;{}
PA_id_11335642386;;46.4983103;11.7492114;;POINT (11.7492114 46.4983103);skiing;{}
PA_id_11335642387;;46.4979631;11.7494933;;POINT (11.7494933 46.4979631);skiing;{}
PA_id_11335642388;;46.4974426;11.7501488;;POINT (11.7501488 46.4974426);skiing;{}
PA_id_11335642398;;46.4984154;11.7503961;;POINT (11.7503961 46.4984154);skiing;{}
PA_id_11335642399;;46.4981109;11.750751;;POINT (11.750751 46.4981109);skiing;{}
PA_id_11335642402;;46.4976697;11.7513214;;POINT (11.7513214 46.4976697);skiing;{}
PA_id_11335642404;;46.4974192;11.7513512;;POINT (11.7513512 46.4974192);skiing;{}
PA_id_11335642415;;46.5011195;11.7497589;;POINT (11.7497589 46.5011195);skiing;{}
PA_id_11335642416;;46.5010944;11.7505519;;POINT (11.7505519 46.5010944);skiing;{}
PA_id_11335642417;;46.4994201;11.7490133;;POINT (11.7490133 46.4994201);skiing;{}
PA_id_11335642419;;46.4996872;11.749066;;POINT (11.749066 46.4996872);skiing;{}
PA_id_11335642420;;46.4996;11.7490138;;POINT (11.7490138 46.4996);skiing;{}
PA_id_11335642421;;46.4992827;11.7490895;;POINT (11.7490895 46.4992827);skiing;{}
PA_id_11335642423;;46.4997167;11.7487974;;POINT (11.7487974 46.4997167);skiing;{}
PA_id_11335642426;;46.50175;11.7529328;;POINT (11.7529328 46.50175);skiing;{}
PA_id_11335642460;;46.4978293;11.7626498;;POINT (11.7626498 46.4978293);skiing;{}
PA_id_11335642490;;46.4944406;11.7711834;;POINT (11.7711834 46.4944406);skiing;{}
PA_id_11335642491;;46.4938745;11.7713751;;POINT (11.7713751 46.4938745);skiing;{}
PA_id_11335642492;;46.4936685;11.771608;;POINT (11.771608 46.4936685);skiing;{}
