id,amenity,recycling:PET,recycling:aluminium,recycling:batteries,recycling:beverage_cartons,recycling:books,recycling:bottles,recycling:cans,recycling:cardboard,recycling:cartons,recycling:clothes,recycling:drugs,recycling:electrical_appliances,recycling:electrical_items,recycling:food_waste,recycling:garden_pots,recycling:garden_waste,recycling:glass,recycling:glass_bottles,recycling:green_waste,recycling:lamps,recycling:magazines,recycling:newspaper,recycling:organic,recycling:organic_waste,recycling:paper,recycling:paper_packaging,recycling:plastic,recycling:plastic_bottles,recycling:plastic_packaging,recycling:scrap_metal,recycling:shoes,recycling:small_appliances,recycling:tetrapak,recycling:waste,recycling:wood,recycling_type,geometry
node/8676880742,recycling,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,container,POINT (11.2190782 45.9926169)
node/8676880871,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2199427 45.9917627)
node/8676880872,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2189749 45.9925958)
node/8676898114,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2198386 45.991307)
node/8677174160,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.98318 46.0702518)
node/8677384433,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2246674 45.9931372)
node/8677398313,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2225977 45.9921728)
node/8677398314,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2251189 45.9931435)
node/8677398315,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2225801 45.9921673)
node/8677398316,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2251299 45.9931439)
node/8677403954,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.2251404 45.9931459)
node/8677409617,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2226339 45.992203)
node/8677409618,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.2226152 45.9921862)
node/8677409619,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2251089 45.9931422)
node/8677412916,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2252073 45.9932563)
node/8677425042,recycling,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.221511 45.9936358)
node/8677486885,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2213288 45.9931106)
node/8677486886,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.221313 45.9931195)
node/8677493933,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2214144 45.9935484)
node/8677506185,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2216493 45.9941806)
node/8677523140,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2207771 45.9941725)
node/8677523141,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2207624 45.9941808)
node/8677523142,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2197251 45.9948884)
node/8677525537,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2207494 45.9941885)
node/8677525538,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2197439 45.994884)
node/8677525539,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.2197033 45.9948921)
node/8677525540,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2196807 45.9948966)
node/8678657246,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.222792 45.9924952)
node/8678768722,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2162319 45.9960716)
node/8678779235,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2132586 45.9963072)
node/8678779236,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2132346 45.9963152)
node/8678793596,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2159282 45.9937836)
node/8678811255,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2149231 45.9944724)
node/8678811256,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2162948 45.9944993)
node/8678811257,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2163024 45.9945219)
node/8678847648,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2149468 45.9944778)
node/8678893965,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.218608 45.9941385)
node/8678911722,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.2188843 45.9939117)
node/8678911723,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2189015 45.9938963)
node/8678911724,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2189081 45.9938901)
node/8678912650,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2192219 45.9935295)
node/8678942764,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2201465 45.992712)
node/8678942766,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2201037 45.9927275)
node/8678942767,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2201153 45.9927247)
node/8678942768,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2201231 45.9927232)
node/8685508480,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2258016 46.0021964)
node/8685591396,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2252185 46.0019685)
node/8686697316,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.9852335 46.0738874)
node/8694165954,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.197293 46.0035481)
node/8694167036,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1958617 46.003936)
node/8694167037,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1953071 46.0043109)
node/8694167038,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1920903 46.0058991)
node/8694169197,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1889047 46.0058965)
node/8694169207,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1888602 46.0059248)
node/8694169208,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1849187 46.0053102)
node/8694179399,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1888359 46.0059281)
node/8705564418,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2143621 45.9872309)
node/8708728585,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1279297 46.0534384)
node/8708728586,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1259684 46.0534919)
node/8720486467,recycling,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2237489 46.0020836)
node/8720568101,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2186428 45.9942027)
node/8720568102,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.223712 46.0022855)
node/8733343465,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2156995 45.9994307)
node/8733343466,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2157223 45.9994293)
node/8733343467,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2157403 45.9994266)
node/8733380113,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2213672 46.0007784)
node/8733380114,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.221383 46.000781)
node/8733386163,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2243628 46.0012172)
node/8733439962,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2233011 46.0013159)
node/8733451180,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2288697 46.0113044)
node/8733453275,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2280584 46.0028742)
node/8733453276,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2280423 46.0028685)
node/8733453277,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2280008 46.0028476)
node/8733453278,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2280257 46.002862)
node/8733456426,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2278711 46.0037424)
node/8733456427,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2278932 46.0037308)
node/8733456428,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.2279133 46.0037248)
node/8733463071,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2243529 46.0017707)
node/8733493528,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2269411 46.003125)
node/8733498002,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.2258932 46.0026214)
node/8733719069,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2257976 46.0022398)
node/8733719070,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2258003 46.0022197)
node/8733719071,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.2258019 46.0021737)
node/8733719072,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2255824 46.0015037)
node/8733719073,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2256215 46.0015139)
node/8733722055,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2256729 46.0016389)
node/8733741651,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2237276 46.0021194)
node/8733741652,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2237163 46.0021193)
node/8733741653,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.2237147 46.0021317)
node/8733915520,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.2247372 46.0025648)
node/8733915521,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.224794 46.0025796)
node/8733915522,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2246731 46.0025489)
node/8733915523,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.224766 46.0025738)
node/8733915524,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.224708 46.0025577)
node/8733931157,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2252552 46.0026969)
node/8733931158,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2254006 46.002706)
node/8733931159,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.2252354 46.0026916)
node/8733954383,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.222034 46.0021815)
node/8733954384,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.22202 46.0021785)
node/8733954385,recycling,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2204597 46.0012387)
node/8733954386,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2211766 46.0015616)
node/8733954387,recycling,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,container,POINT (11.2204581 46.0012531)
node/8733954388,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2201778 46.0018458)
node/8733954389,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2201546 46.001844)
node/8733954390,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2211733 46.0015549)
node/8733954391,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2210944 46.0012424)
node/8733954392,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2211093 46.001243)
node/8733954393,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2224802 46.0012387)
node/8733964646,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.22247 46.0011918)
node/8733976272,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2227896 46.0012278)
node/8733976273,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2228311 46.00123)
node/8733976274,recycling,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2228178 46.0012284)
node/8734280576,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2360162 45.9781707)
node/8734280577,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2360866 45.9782514)
node/8734280578,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.236057 45.9782177)
node/8734280579,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2360324 45.9781925)
node/8734280580,recycling,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,container,POINT (11.2359953 45.9781465)
node/8734280581,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.2359737 45.9781234)
node/8734353744,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.2381231 45.984901)
node/8734353745,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2381117 45.9849178)
node/8734353746,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2381005 45.9849322)
node/8734353747,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2380876 45.9849515)
node/8734353748,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2380748 45.9849684)
node/8734573088,waste_disposal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (10.8567399 45.8838092)
node/8738823108,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.0923194 45.9301272)
node/8750384410,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2090851 45.9976618)
node/8750385753,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1973727 46.0042104)
node/8750393035,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2061938 45.9985637)
node/8750393036,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2084104 46.0005191)
node/8750393037,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1958363 46.0038835)
node/8750393038,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1871183 46.0071965)
node/8750393039,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1914416 46.0064594)
node/8750393040,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2084044 46.0005101)
node/8750393041,recycling,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,container,POINT (11.1971179 46.0030924)
node/8750393042,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2084264 46.0002063)
node/8750393043,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1971353 46.0031495)
node/8750412533,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1930963 46.0055957)
node/8750412534,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1958383 46.0055684)
node/8750412535,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1958608 46.0055681)
node/8750412536,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1930829 46.0055969)
node/8750469269,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.198187 45.9998756)
node/8750469270,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.1947614 46.0056385)
node/8750469271,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1947907 46.0056109)
node/8750469272,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1947751 46.005625)
node/8750469273,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1946964 46.0056969)
node/8750525317,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.194587 46.0056446)
node/8750540003,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1942976 46.0055268)
node/8750569635,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1946066 46.0054352)
node/8750577872,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.1947708 45.9984103)
node/8750577873,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,container,POINT (11.1958172 46.0055681)
node/8750577874,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.195881 46.0055693)
node/8750581144,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1961719 46.0071959)
node/8750581145,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.1971301 46.003133)
node/8750581146,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.196188 46.0072094)
node/8750581147,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1961999 46.007218)
node/8750595866,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1964639 46.0087892)
node/8750628630,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.197158 46.0071649)
node/8750628631,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1971688 46.0071651)
node/8750656543,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1992168 46.0076592)
node/8750670078,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1979929 46.0072858)
node/8750670079,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1984619 46.0073876)
node/8750670081,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.1992159 46.0076698)
node/8750670082,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1992175 46.0076832)
node/8750690584,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1984603 46.0106517)
node/8751709478,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2008554 46.0061724)
node/8751709479,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2008721 46.0061692)
node/8751717972,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1993193 46.006308)
node/8751717973,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1993198 46.0063223)
node/8751717974,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1993193 46.0062968)
node/8751724552,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1993341 46.0063963)
node/8751742457,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2010517 46.0048565)
node/8751742460,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.201309 46.004838)
node/8751742461,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2032052 46.0040394)
node/8751742463,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2013863 46.0048369)
node/8751748184,recycling,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,container,POINT (11.2036095 46.0049893)
node/8751748185,recycling,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.203632 46.0049917)
node/8751748189,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1971247 46.0031152)
node/8751762465,recycling,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.2055637 46.0055452)
node/8751794806,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2071527 46.0054099)
node/8751794807,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.2064794 46.0055814)
node/8753490811,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.201059 46.004844)
node/8753490812,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2036843 46.0049975)
node/8753490813,recycling,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,container,POINT (11.2036607 46.0049944)
node/8754774813,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2023176 46.0047777)
node/8754774814,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.2023054 46.0047782)
node/8754774815,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.2022916 46.0047795)
node/8754774816,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,container,POINT (11.2022791 46.0047813)
node/8754778377,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1998504 46.0053665)
node/8754778378,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1997183 46.0054356)
node/8754796602,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1991087 46.005126)
node/8754798065,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1985082 46.0049529)
node/8754798066,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1977866 46.0049511)
node/8754798152,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1995464 46.0054277)
node/8754798496,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1974009 46.0044762)
node/8754798497,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1974001 46.0044715)
node/8754798723,recycling,,,yes,,,,,,,,,,,,,,yes,,yes,,,,,,yes,,yes,,,,,,,,,container,POINT (11.2000686 46.0054738)
node/8754798849,recycling,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,POINT (11.1988555 46.0050486)
node/8754798850,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1991339 46.0050264)
node/8754807165,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1973826 46.0043215)
node/8754814600,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (11.1972372 46.0049221)
node/8754959460,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1989969 46.0034393)
node/8754959461,recycling,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,container,POINT (11.1989901 46.0034464)
node/8754959462,recycling,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,container,POINT (11.1990032 46.0034316)
node/8754967363,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.1994072 46.0037642)
node/8754967364,recycling,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,container,POINT (11.2000538 46.0037255)
